PlaylistId,PlaylistName,TrackName,Composer,track_revenue
1,Music,I Remember California,Bill Berry-Peter Buck-Mike Mills-Michael Stipe,0.99
8,Music,I Shot The Sheriff,Marley,0.0
1,Music,I Shot The Sheriff,Marley,0.0
1,Music,I Stand Alone,Sully Erna,0.0
8,Music,I Stand Alone,Sully Erna,0.0
8,Music,I Still Haven't Found What I'm Looking For,U2,0.99
1,Music,I Still Haven't Found What I'm Looking For,U2,0.99
1,Music,I Still Haven't Found What I'm Looking for,"Bono/Clayton, Adam/Mullen Jr., Larry/The Edge",0.99
8,Music,I Still Haven't Found What I'm Looking for,"Bono/Clayton, Adam/Mullen Jr., Larry/The Edge",0.99
8,Music,I Still Love You,Paul Stanley,0.99
1,Music,I Still Love You,Paul Stanley,0.99
8,Music,I Want It All,Queen,0.99
1,Music,I Want It All,Queen,0.99
1,Music,I Want To Break Free,John Deacon,0.99
8,Music,I Want To Break Free,John Deacon,0.99
1,Music,I Was Made For Loving You,"Paul Stanley, Vincent Poncia, Desmond Child",0.99
8,Music,I Was Made For Loving You,"Paul Stanley, Vincent Poncia, Desmond Child",0.99
1,Music,I Will Follow,U2,0.0
8,Music,I Will Follow,U2,0.0
1,Music,I Wish It Would Rain,Barrett Strong/Norman Whitfield/Roger Penzabene,0.0
8,Music,I Wish It Would Rain,Barrett Strong/Norman Whitfield/Roger Penzabene,0.0
1,Music,I Would Do For You,,0.99
8,Music,I Would Do For You,,0.99
8,Music,I am the Highway,Audioslave/Chris Cornell,0.0
1,Music,I am the Highway,Audioslave/Chris Cornell,0.0
8,Music,I'm A Boy,Pete Townshend,0.99
1,Music,I'm A Boy,Pete Townshend,0.99
8,Music,I'm A Greedy Man Pt.1,Charles Bobbitt/James Brown,0.0
1,Music,I'm A Greedy Man Pt.1,Charles Bobbitt/James Brown,0.0
8,Music,I'm Coming Virginia,,0.0
1,Music,I'm Coming Virginia,,0.0
1,Music,I'm Going Slightly Mad,Queen,1.98
8,Music,I'm Going Slightly Mad,Queen,1.98
8,Music,I'm Gonna Crawl,"Jimmy Page, Robert Plant & John Paul Jones",1.98
1,Music,I'm Gonna Crawl,"Jimmy Page, Robert Plant & John Paul Jones",1.98
1,Music,I'm Losing You,,0.0
8,Music,I'm Losing You,,0.0
1,Music,I'm Real,Full Force/James Brown,0.99
8,Music,I'm Real,Full Force/James Brown,0.99
8,Music,I'm The One,"Edward Van Halen, Alex Van Halen, Michael Anthony and David Lee Roth",0.0
1,Music,I'm The One,"Edward Van Halen, Alex Van Halen, Michael Anthony and David Lee Roth",0.0
8,Music,I'm The Toughest,,0.0
1,Music,I'm The Toughest,,0.0
8,Music,I've Got You Under My Skin,cole porter,0.0
1,Music,I've Got You Under My Skin,cole porter,0.0
8,Music,Ice 9,,0.0
1,Music,Ice 9,,0.0
8,Music,Ice Cream Man,John Brim,0.0
1,Music,Ice Cream Man,John Brim,0.0
8,Music,Idolatrada,"Milton Nascimento, Fernando Brant",0.99
1,Music,Idolatrada,"Milton Nascimento, Fernando Brant",0.99
8,Music,If God Will Send His Angels,"Bono, The Edge, Adam Clayton, and Larry Mullen",0.99
1,Music,If God Will Send His Angels,"Bono, The Edge, Adam Clayton, and Larry Mullen",0.99
8,Music,"If I Like It, I Do It","Gelder, Nick van",0.0
1,Music,"If I Like It, I Do It","Gelder, Nick van",0.0
1,Music,If You Don't Know Me By Now,Kenny Gamble and Leon Huff,0.99
8,Music,If You Don't Know Me By Now,Kenny Gamble and Leon Huff,0.99
8,Music,If You Have To Ask,Anthony Kiedis/Chad Smith/Flea/John Frusciante,0.99
1,Music,If You Have To Ask,Anthony Kiedis/Chad Smith/Flea/John Frusciante,0.99
1,Music,If You Wear That Velvet Dress,"Bono, The Edge, Adam Clayton, and Larry Mullen",0.0
8,Music,If You Wear That Velvet Dress,"Bono, The Edge, Adam Clayton, and Larry Mullen",0.0
1,Music,Illegal I Song,"Dave Kushner, Duff, Matt Sorum, Scott Weiland & Slash",0.0
8,Music,Illegal I Song,"Dave Kushner, Duff, Matt Sorum, Scott Weiland & Slash",0.0
8,Music,Imagination,,0.0
1,Music,Imagination,,0.0
8,Music,Imagine,,0.99
1,Music,Imagine,,0.99
1,Music,Imagine,,0.99
8,Music,Imagine,,0.99
8,Music,Immigrant Song,"Jimmy Page, Robert Plant",0.99
1,Music,Immigrant Song,"Jimmy Page, Robert Plant",0.99
8,Music,Immigrant Song,Robert Plant,0.99
1,Music,Immigrant Song,Robert Plant,0.99
1,Music,Imperatriz,Guga/Marquinho Lessa/Tuninho Professor,0.0
8,Music,Imperatriz,Guga/Marquinho Lessa/Tuninho Professor,0.0
8,Music,Império Serrano,Arlindo Cruz/Carlos Sena/Elmo Caetano/Mauricao,0.0
1,Music,Império Serrano,Arlindo Cruz/Carlos Sena/Elmo Caetano/Mauricao,0.0
8,Music,In A Little While,"Adam Clayton, Bono, Larry Mullen, The Edge",0.0
1,Music,In A Little While,"Adam Clayton, Bono, Larry Mullen, The Edge",0.0
1,Music,In Bloom,Kurt Cobain,0.99
8,Music,In Bloom,Kurt Cobain,0.99
8,Music,In My Bed,Salaam Remi,0.0
1,Music,In My Bed,Salaam Remi,0.0
1,Music,In My Time Of Dying,John Bonham/John Paul Jones,0.0
8,Music,In My Time Of Dying,John Bonham/John Paul Jones,0.0
1,Music,In The Evening,"Jimmy Page, Robert Plant & John Paul Jones",1.98
8,Music,In The Evening,"Jimmy Page, Robert Plant & John Paul Jones",1.98
1,Music,In The Light,John Paul Jones/Robert Plant,0.0
8,Music,In The Light,John Paul Jones/Robert Plant,0.0
1,Music,In Time,Sylvester Stewart,0.0
8,Music,In Time,Sylvester Stewart,0.0
8,Music,In Your Honor,"Dave Grohl, Taylor Hawkins, Nate Mendel, Chris Shiflett",0.99
1,Music,In Your Honor,"Dave Grohl, Taylor Hawkins, Nate Mendel, Chris Shiflett",0.99
1,Music,Indifference,Dave Abbruzzese/Eddie Vedder/Jeff Ament/Mike McCready/Stone Gossard,0.0
8,Music,Indifference,Dave Abbruzzese/Eddie Vedder/Jeff Ament/Mike McCready/Stone Gossard,0.0
1,Music,Indios,Renato Russo,0.99
8,Music,Indios,Renato Russo,0.99
1,Music,Infeliz Natal,Rodolfo,0.99
8,Music,Infeliz Natal,Rodolfo,0.99
8,Music,Infinite Dreams,Steve Harris,0.0
1,Music,Infinite Dreams,Steve Harris,0.0
8,Music,Inject The Venom,"Angus Young, Malcolm Young, Brian Johnson",1.98
1,Music,Inject The Venom,"Angus Young, Malcolm Young, Brian Johnson",1.98
1,Music,Innocent Exile,Di´Anno/Harris,0.0
8,Music,Innocent Exile,Di´Anno/Harris,0.0
1,Music,Innuendo,Queen,0.99
8,Music,Innuendo,Queen,0.99
1,Music,Insensível,Sérgio Britto,0.99
8,Music,Insensível,Sérgio Britto,0.99
1,Music,Inside Job,Eddie Vedder & Mike McCready,0.99
8,Music,Inside Job,Eddie Vedder & Mike McCready,0.99
8,Music,Instant Karma,,0.99
1,Music,Instant Karma,,0.99
1,Music,Instinto Colectivo,,0.99
8,Music,Instinto Colectivo,,0.99
8,Music,Interlude Zumbi,Chico Science,0.99
1,Music,Interlude Zumbi,Chico Science,0.99
1,Music,Into The Fire,"Blackmore, Gillan, Glover, Lord, Paice",0.99
8,Music,Into The Fire,"Blackmore, Gillan, Glover, Lord, Paice",0.99
1,Music,Into The Light,David Coverdale,0.99
8,Music,Into The Light,David Coverdale,0.99
8,Music,Intoitus: Adorate Deum,Anonymous,0.0
1,Music,Intoitus: Adorate Deum,Anonymous,0.0
8,Music,Intro,Jagger/Richards,0.0
1,Music,Intro,,0.99
8,Music,Intro,Kurt Cobain,0.99
8,Music,Intro,,0.99
1,Music,Intro,Jagger/Richards,0.0
1,Music,Intro,Kurt Cobain,0.99
8,Music,Intro / Stronger Than Me,,0.99
1,Music,Intro / Stronger Than Me,,0.99
1,Music,Intro- Churchill S Speech,,0.0
8,Music,Intro- Churchill S Speech,,0.0
8,Music,Intro/ Low Down,,0.0
1,Music,Intro/ Low Down,,0.0
1,Music,Introdução (Live),,0.0
8,Music,Introdução (Live),,0.0
1,Music,Intruder,Alex Van Halen/David Lee Roth/Edward Van Halen/Michael Anthony,0.0
8,Music,Intruder,Alex Van Halen/David Lee Roth/Edward Van Halen/Michael Anthony,0.0
1,Music,Invaders,Steve Harris,0.99
8,Music,Invaders,Steve Harris,0.99
8,Music,Invisible Kid,Bob Rock/James Hetfield/Kirk Hammett/Lars Ulrich,0.99
1,Music,Invisible Kid,Bob Rock/James Hetfield/Kirk Hammett/Lars Ulrich,0.99
8,Music,Invisible Sun,G M Sumner,0.0
1,Music,Invisible Sun,G M Sumner,0.0
8,Music,Ipiranga 2001,,0.99
1,Music,Ipiranga 2001,,0.99
1,Music,Iron Maiden,Steve Harris,0.99
1,Music,Iron Maiden,Harris,0.0
1,Music,Iron Maiden,,0.0
8,Music,Iron Maiden,,0.0
8,Music,Iron Maiden,Steve Harris,0.99
1,Music,Iron Maiden,Steve Harris,0.99
1,Music,Iron Maiden,Steve Harris,0.99
8,Music,Iron Maiden,Harris,0.0
8,Music,Iron Maiden,Steve Harris,0.99
8,Music,Iron Maiden,Steve Harris,0.99
1,Music,Iron Man,"A. F. Iommi, W. Ward, T. Butler, J. Osbourne",0.99
8,Music,Iron Man,"A. F. Iommi, W. Ward, T. Butler, J. Osbourne",0.99
8,Music,Iron Man/Children of the Grave,,0.99
1,Music,Iron Man/Children of the Grave,,0.99
8,Music,Ironic,Alanis Morissette & Glenn Ballard,0.0
1,Music,Ironic,Alanis Morissette & Glenn Ballard,0.0
1,Music,Is This Love,Sykes,0.0
8,Music,Is This Love,Sykes,0.0
1,Music,Is This Love (Live),,1.98
8,Music,Is This Love (Live),,1.98
1,Music,Isolation,,0.0
8,Music,Isolation,,0.0
1,Music,It Ain't Like That,"Jerry Cantrell, Michael Starr, Sean Kinney",0.99
8,Music,It Ain't Like That,"Jerry Cantrell, Michael Starr, Sean Kinney",0.99
8,Music,It Ain't Over 'Til It's Over,Lenny Kravitz,0.0
1,Music,It Ain't Over 'Til It's Over,Lenny Kravitz,0.0
1,Music,It Came Out Of The Sky,J.C. Fogerty,0.0
8,Music,It Came Out Of The Sky,J.C. Fogerty,0.0
8,Music,It Doesn't Matter,Chet Catallo,0.99
1,Music,It Doesn't Matter,Chet Catallo,0.99
8,Music,It Was A Very Good Year,ervin drake,0.99
1,Music,It Was A Very Good Year,ervin drake,0.99
8,Music,It's A Bitter Pill To Swallow,"""Smokey Robinson/Warren """"Pete"""" Moore""",0.0
1,Music,It's A Bitter Pill To Swallow,"""Smokey Robinson/Warren """"Pete"""" Moore""",0.0
8,Music,It's A Hard Life,Freddie Mercury,0.99
1,Music,It's A Hard Life,Freddie Mercury,0.99
8,Music,It's A Man's Man's Man's World,Betty Newsome/James Brown,0.99
1,Music,It's A Man's Man's Man's World,Betty Newsome/James Brown,0.99
1,Music,It's Electric,Harris/Tatler,0.0
8,Music,It's Electric,Harris/Tatler,0.0
1,Music,It's Just A Thought,J.C. Fogerty,0.99
8,Music,It's Just A Thought,J.C. Fogerty,0.99
8,Music,It's Late,May,0.99
1,Music,It's Late,May,0.99
8,Music,It's Only Love,Jimmy and Vella Cameron,0.99
1,Music,It's Only Love,Jimmy and Vella Cameron,0.99
8,Music,It's So Easy,,0.99
1,Music,It's So Easy,,0.99
1,Music,It's The End Of The World As We Know It (And I Feel Fine),R.E.M.,0.99
8,Music,It's The End Of The World As We Know It (And I Feel Fine),R.E.M.,0.99
8,Music,It's Too Funky In Here,Brad Shapiro/George Jackson/Robert Miller/Walter Shaw,0.99
1,Music,It's Too Funky In Here,Brad Shapiro/George Jackson/Robert Miller/Walter Shaw,0.99
1,Music,It's a Mistake,,0.99
8,Music,It's a Mistake,,0.99
8,Music,Ito Okashi,"Brian Eno, Bono, Adam Clayton, The Edge & Larry Mullen Jnr.",0.99
1,Music,Ito Okashi,"Brian Eno, Bono, Adam Clayton, The Edge & Larry Mullen Jnr.",0.99
1,Music,J Squared,,1.98
8,Music,J Squared,,1.98
8,Music,J.A.R. (Jason Andrew Relva),Mike Dirnt -Words Green Day -Music,0.0
1,Music,J.A.R. (Jason Andrew Relva),Mike Dirnt -Words Green Day -Music,0.0
8,Music,Jacob's Ladder,Julian Crampton,0.99
1,Music,Jacob's Ladder,Julian Crampton,0.99
8,Music,Jaded,Billie Joe Armstrong -Words Green Day -Music,0.99
1,Music,Jaded,Billie Joe Armstrong -Words Green Day -Music,0.99
1,Music,Jah Seh No,,0.99
8,Music,Jah Seh No,,0.99
8,Music,Jailbait,Clarke/Kilmister/Taylor,0.99
1,Music,Jailbait,Clarke/Kilmister/Taylor,0.99
8,Music,Jamie's Cryin',"Edward Van Halen, Alex Van Halen, Michael Anthony and David Lee Roth",0.0
1,Music,Jamie's Cryin',"Edward Van Halen, Alex Van Halen, Michael Anthony and David Lee Roth",0.0
8,Music,Janie's Got A Gun,"Steven Tyler, Tom Hamilton",0.99
1,Music,Janie's Got A Gun,"Steven Tyler, Tom Hamilton",0.99
1,Music,Jealous Guy,,0.99
8,Music,Jealous Guy,,0.99
1,Music,Jean Pierre (Live),Miles Davis,0.99
8,Music,Jean Pierre (Live),Miles Davis,0.99
1,Music,Jeepers Creepers,,0.0
8,Music,Jeepers Creepers,,0.0
1,Music,Jeito Faceiro,,0.99
8,Music,Jeito Faceiro,,0.99
1,Music,Jeremy,Jeff Ament,0.0
8,Music,Jeremy,Jeff Ament,0.0
8,Music,Jeru,Miles Davis,0.99
1,Music,Jeru,Miles Davis,0.99
8,Music,Jerusalem,Roy Z,0.99
1,Music,Jerusalem,Roy Z,0.99
8,Music,Jesus Christ Pose,Ben Shepherd/Chris Cornell/Kim Thayil/Matt Cameron,0.99
1,Music,Jesus Christ Pose,Ben Shepherd/Chris Cornell/Kim Thayil/Matt Cameron,0.99
8,Music,Jesus Of Suburbia / City Of The Damned / I Don't Care / Dearly Beloved / Tales Of Another Broken Home,Billie Joe Armstrong/Green Day,0.99
1,Music,Jesus Of Suburbia / City Of The Damned / I Don't Care / Dearly Beloved / Tales Of Another Broken Home,Billie Joe Armstrong/Green Day,0.99
8,Music,Jewel of the Summertime,,0.0
1,Music,Jewel of the Summertime,,0.0
8,Music,Jingo,M.Babatunde Olantunji,0.0
1,Music,Jingo,M.Babatunde Olantunji,0.0
1,Music,Jizzlobber,,0.0
8,Music,Jizzlobber,,0.0
8,Music,Johnny B. Goode,Chuck Berry,0.0
1,Music,Johnny B. Goode,,0.0
8,Music,Johnny B. Goode,,0.0
1,Music,Johnny B. Goode,Chuck Berry,0.0
1,Music,Join Together,Pete Townshend,0.99
8,Music,Join Together,Pete Townshend,0.99
8,Music,Jorge Da Capadócia,Jorge Ben,0.99
1,Music,Jorge Da Capadócia,Jorge Ben,0.99
1,Music,Josephina,Van Halen,0.0
8,Music,Josephina,Van Halen,0.0
1,Music,Journey Into Sunlight,Jean Paul Maunick,0.0
8,Music,Journey Into Sunlight,Jean Paul Maunick,0.0
1,Music,Journey To Arnhemland,Toby Smith/Wallis Buchanan,0.99
8,Music,Journey To Arnhemland,Toby Smith/Wallis Buchanan,0.99
1,Music,Journeyman,Bruce Dickinson/David Murray/Steve Harris,0.0
8,Music,Journeyman,Bruce Dickinson/David Murray/Steve Harris,0.0
1,Music,Juazeiro,Humberto Teixeira/Luiz Gonzaga,0.99
8,Music,Juazeiro,Humberto Teixeira/Luiz Gonzaga,0.99
1,Music,Jubilee,Jeremy Wall,0.0
8,Music,Jubilee,Jeremy Wall,0.0
8,Music,Judas Be My Guide,Bruce Dickinson/David Murray,0.0
1,Music,Judas Be My Guide,Bruce Dickinson/David Murray,0.0
8,Music,Judgement Day,Vandenberg,0.0
1,Music,Judgement Day,Vandenberg,0.0
1,Music,Judgement Of Heaven,Steve Harris,1.98
8,Music,Judgement Of Heaven,Steve Harris,1.98
8,Music,Jump,"Edward Van Halen, Alex Van Halen, David Lee Roth",0.99
1,Music,Jump,"Edward Van Halen, Alex Van Halen, David Lee Roth",0.99
1,Music,Jump Around,E. Schrody/L. Muggerud,0.0
8,Music,Jump Around,E. Schrody/L. Muggerud,0.0
1,Music,Jump Around (Pete Rock Remix),E. Schrody/L. Muggerud,0.0
8,Music,Jump Around (Pete Rock Remix),E. Schrody/L. Muggerud,0.0
1,Music,Jump In The Fire,"James Hetfield, Lars Ulrich, Dave Mustaine",0.99
8,Music,Jump In The Fire,"James Hetfield, Lars Ulrich, Dave Mustaine",0.99
8,Music,Jungle Drums,,0.99
1,Music,Jungle Drums,,0.99
8,Music,"Jupiter, the Bringer of Jollity",Gustav Holst,0.99
1,Music,"Jupiter, the Bringer of Jollity",Gustav Holst,0.99
8,Music,Just A Man,"Mike Bordin, Billy Gould, Mike Patton",0.0
1,Music,Just A Man,"Mike Bordin, Billy Gould, Mike Patton",0.0
1,Music,Just Ain't Good Enough,,0.99
8,Music,Just Ain't Good Enough,,0.99
8,Music,Just Another Story,Toby Smith,0.0
1,Music,Just Another Story,Toby Smith,0.0
1,Music,Just Friends,,0.99
8,Music,Just Friends,,0.99
8,Music,Juventude Transviada (Ao Vivo),,0.0
1,Music,Juventude Transviada (Ao Vivo),,0.0
1,Music,Já Foi,Mônica Marianno,0.99
1,Music,Já Foi,Bino Farias/Da Gama/Lazão/Toni Garrido,0.99
8,Music,Já Foi,Mônica Marianno,0.99
8,Music,Já Foi,Bino Farias/Da Gama/Lazão/Toni Garrido,0.99
8,Music,Já!!!,,0.0
1,Music,Já!!!,,0.0
1,Music,KKK Bitch,,0.99
8,Music,KKK Bitch,,0.99
1,Music,"Karelia Suite, Op.11: 2. Ballade (Tempo Di Menuetto)",Jean Sibelius,0.99
8,Music,"Karelia Suite, Op.11: 2. Ballade (Tempo Di Menuetto)",Jean Sibelius,0.99
1,Music,Kashmir,John Bonham,0.0
8,Music,Kashmir,John Bonham,0.0
8,Music,Kayleigh,"Kelly, Mosley, Rothery, Trewaves",0.0
1,Music,Kayleigh,"Kelly, Mosley, Rothery, Trewaves",0.0
1,Music,Keep It To Myself (Aka Keep It To Yourself),Sonny Boy Williamson [I],0.0
8,Music,Keep It To Myself (Aka Keep It To Yourself),Sonny Boy Williamson [I],0.0
1,Music,Kickstart My Heart,Nikki Sixx,0.99
8,Music,Kickstart My Heart,Nikki Sixx,0.99
8,Music,Killer Queen,"Mercury, Freddie",0.0
1,Music,Killer Queen,"Mercury, Freddie",0.0
8,Music,Killers,Paul Di'Anno/Steve Harris,0.0
1,Music,Killers,Paul Di'Anno/Steve Harris,0.0
1,Music,Killers,Steve Harris,0.0
8,Music,Killers,Steve Harris,0.0
8,Music,Killing Birds,Chris Cornell,0.0
1,Music,Killing Birds,Chris Cornell,0.0
8,Music,Killing Floor,Adrian Smith,0.99
1,Music,Killing Floor,Adrian Smith,0.99
8,Music,Killing Time,Sweet Savage,0.0
1,Music,Killing Time,Sweet Savage,0.0
1,Music,Kindergarten,,0.99
8,Music,Kindergarten,,0.99
8,Music,King For A Day,"Mike Bordin, Billy Gould, Mike Patton, Trey Spruance",0.99
1,Music,King For A Day,"Mike Bordin, Billy Gould, Mike Patton, Trey Spruance",0.99
8,Music,King For A Day,Jay Kay/Toby Smith,0.99
1,Music,King For A Day,Jay Kay/Toby Smith,0.99
8,Music,King In Crimson,Roy Z,0.99
1,Music,King In Crimson,Roy Z,0.99
8,Music,King Nothing,"James Hetfield, Lars Ulrich, Kirk Hammett",0.99
1,Music,King Nothing,"James Hetfield, Lars Ulrich, Kirk Hammett",0.99
8,Music,King Of Dreams,"Blackmore, Glover, Turner",0.99
1,Music,King Of Dreams,"Blackmore, Glover, Turner",0.99
1,Music,King Of Pain,G M Sumner,0.99
8,Music,King Of Pain,G M Sumner,0.99
1,Music,Kingston Town,,0.0
8,Music,Kingston Town,,0.0
1,Music,Kir Royal,Mônica Marianno,0.0
8,Music,Kir Royal,Mônica Marianno,0.0
8,Music,Kite,"Adam Clayton, Bono, Larry Mullen, The Edge",0.0
1,Music,Kite,"Adam Clayton, Bono, Larry Mullen, The Edge",0.0
1,Music,Knockin On Heavens Door,Clapton/Dylan,0.99
8,Music,Knockin On Heavens Door,Clapton/Dylan,0.99
8,Music,Knockin' On Heaven's Door,Bob Dylan,0.0
1,Music,Knockin' On Heaven's Door,Bob Dylan,0.0
8,Music,Knocking At Your Back Door,"Richie Blackmore, Ian Gillian, Roger Glover",0.99
1,Music,Knocking At Your Back Door,"Richie Blackmore, Ian Gillian, Roger Glover",0.99
8,Music,Know Your Rights,The Clash,0.99
1,Music,Know Your Rights,The Clash,0.99
8,Music,Koyaanisqatsi,Philip Glass,0.0
1,Music,Koyaanisqatsi,Philip Glass,0.0
1,Music,L'Arc En Ciel De Miles,Kevin Robinson/Richard Bull,1.98
8,Music,L'Arc En Ciel De Miles,Kevin Robinson/Richard Bull,1.98
1,Music,L'Avventura,Renato Russo,1.98
8,Music,L'Avventura,Renato Russo,1.98
8,Music,"L'orfeo, Act 3, Sinfonia (Orchestra)",Claudio Monteverdi,0.0
1,Music,"L'orfeo, Act 3, Sinfonia (Orchestra)",Claudio Monteverdi,0.0
1,Music,L.A. Is My Lady,alan bergman/marilyn bergman/peggy lipton jones/quincy jones,0.0
8,Music,L.A. Is My Lady,alan bergman/marilyn bergman/peggy lipton jones/quincy jones,0.0
1,Music,La Bella Luna,Herbert Vianna,0.99
8,Music,La Bella Luna,Herbert Vianna,0.99
1,Music,La Puesta Del Sol,E.Weiss,0.99
8,Music,La Puesta Del Sol,E.Weiss,0.99
8,Music,La Villa Strangiato,Geddy Lee And Alex Lifeson/Geddy Lee And Neil Peart/Rush,0.0
1,Music,La Villa Strangiato,Geddy Lee And Alex Lifeson/Geddy Lee And Neil Peart/Rush,0.0
1,Music,Lady Double Dealer,D.Coverdale/R.Blackmore/Ritchie Blackmore,0.0
1,Music,Lady Double Dealer,Coverdale,0.0
8,Music,Lady Double Dealer,Coverdale,0.0
8,Music,Lady Double Dealer,D.Coverdale/R.Blackmore/Ritchie Blackmore,0.0
8,Music,Lady Luck,Cook/Coverdale,0.0
1,Music,Lady Luck,Cook/Coverdale,0.0
1,Music,Laguna Sunrise,"Tony Iommi, Bill Ward, Geezer Butler, Ozzy Osbourne",0.99
8,Music,Laguna Sunrise,"Tony Iommi, Bill Ward, Geezer Butler, Ozzy Osbourne",0.99
8,Music,Lament,J.J. Johnson,0.99
1,Music,Lament,J.J. Johnson,0.99
8,Music,"Lamentations of Jeremiah, First Set \ Incipit Lamentatio",Thomas Tallis,0.0
1,Music,"Lamentations of Jeremiah, First Set \ Incipit Lamentatio",Thomas Tallis,0.0
8,Music,Lamento De Carnaval,,1.98
1,Music,Lamento De Carnaval,,1.98
1,Music,Lamento Sertanejo,Dominguinhos/Gilberto Gil,0.99
8,Music,Lamento Sertanejo,Dominguinhos/Gilberto Gil,0.99
8,Music,Land Of Sunshine,,0.0
1,Music,Land Of Sunshine,,0.0
8,Music,Landslide,Stevie Nicks,0.0
1,Music,Landslide,Stevie Nicks,0.0
8,Music,Lanterna Dos Afogados,,0.0
8,Music,Lanterna Dos Afogados,,0.99
1,Music,Lanterna Dos Afogados,,0.0
1,Music,Lanterna Dos Afogados,,0.99
1,Music,Last Caress/Green Hell,Danzig,0.99
8,Music,Last Caress/Green Hell,Danzig,0.99
1,Music,Last Chance,C. Cester/C. Muncey,0.0
8,Music,Last Chance,C. Cester/C. Muncey,0.0
1,Music,Last Cup Of Sorrow,Bill Gould/Mike Patton,1.98
8,Music,Last Cup Of Sorrow,Bill Gould/Mike Patton,1.98
1,Music,Last Night On Earth,"Bono, The Edge, Adam Clayton, and Larry Mullen",0.99
8,Music,Last Night On Earth,"Bono, The Edge, Adam Clayton, and Larry Mullen",0.99
8,Music,Latinha de Cerveja,Adriano Bernandes/Edmar Neves,0.0
1,Music,Latinha de Cerveja,Adriano Bernandes/Edmar Neves,0.0
1,Music,Lavadeira,"Do Vale, Valverde/Gal Oliveira/Luciano Pinto",0.99
8,Music,Lavadeira,"Do Vale, Valverde/Gal Oliveira/Luciano Pinto",0.99
1,Music,Lavender,"Kelly, Mosley, Rothery, Trewaves",0.0
8,Music,Lavender,"Kelly, Mosley, Rothery, Trewaves",0.0
1,Music,Lay Down Sally,Clapton/Levy,1.98
8,Music,Lay Down Sally,Clapton/Levy,1.98
1,Music,Layla,"Eric Clapton, Jim Gordon",0.99
8,Music,Layla,"Eric Clapton, Jim Gordon",0.99
8,Music,Layla,Clapton/Gordon,0.99
1,Music,Layla,Clapton/Gordon,0.99
1,Music,Lazy,Ian Gillan/Ian Paice/Jon Lord/Ritchie Blckmore/Roger Glover,0.0
8,Music,Lazy,Ian Gillan/Ian Paice/Jon Lord/Ritchie Blckmore/Roger Glover,0.0
1,Music,Lazy Gun,C. Cester/N. Cester,0.99
8,Music,Lazy Gun,C. Cester/N. Cester,0.99
1,Music,Le Sacre Du Printemps: I.iv. Spring Rounds,Igor Stravinsky,0.0
8,Music,Le Sacre Du Printemps: I.iv. Spring Rounds,Igor Stravinsky,0.0
8,Music,Leandro De Itaquera 2001,,0.99
1,Music,Leandro De Itaquera 2001,,0.99
8,Music,Leash,Dave Abbruzzese/Eddie Vedder/Jeff Ament/Mike McCready/Stone Gossard,0.99
1,Music,Leash,Dave Abbruzzese/Eddie Vedder/Jeff Ament/Mike McCready/Stone Gossard,0.99
1,Music,Leave,Bill Berry-Peter Buck-Mike Mills-Michael Stipe,0.99
8,Music,Leave,Bill Berry-Peter Buck-Mike Mills-Michael Stipe,0.99
8,Music,Leave My Girl Alone,Buddy Guy,0.99
8,Music,Leave My Girl Alone,B. Guy,0.99
1,Music,Leave My Girl Alone,B. Guy,0.99
1,Music,Leave My Girl Alone,Buddy Guy,0.99
1,Music,Leave Us Leap,,0.0
8,Music,Leave Us Leap,,0.0
8,Music,Leila,Renato Russo,0.99
1,Music,Leila,Renato Russo,0.99
1,Music,Leila (Venha Ser Feliz),Milton Nascimento,0.0
8,Music,Leila (Venha Ser Feliz),Milton Nascimento,0.0
8,Music,Lemon,U2; Bono,0.99
1,Music,Lemon,U2; Bono,0.99
8,Music,Lemon Drop,,1.98
1,Music,Lemon Drop,,1.98
8,Music,Leper Messiah,C.Burton,1.98
1,Music,Leper Messiah,C.Burton,1.98
1,Music,Let It Grow,Clapton,0.99
8,Music,Let It Grow,Clapton,0.99
8,Music,Let Love Rule,Lenny Kravitz,0.0
1,Music,Let Love Rule,Lenny Kravitz,0.0
1,Music,Let Me Love You Baby,Willie Dixon,0.99
8,Music,Let Me Love You Baby,Willie Dixon,0.99
1,Music,Let Me Love You Baby,Willie Dixon,0.99
8,Music,Let Me Love You Baby,Willie Dixon,0.99
8,Music,Let Me Off Uptown,,0.99
1,Music,Let Me Off Uptown,,0.99
8,Music,Let There Be Rock,AC/DC,0.0
1,Music,Let There Be Rock,AC/DC,0.0
8,Music,Let's Get It Up,"Angus Young, Malcolm Young, Brian Johnson",0.0
1,Music,Let's Get It Up,"Angus Young, Malcolm Young, Brian Johnson",0.0
1,Music,Let's Get Rocked,,0.0
8,Music,Let's Get Rocked,,0.0
8,Music,Let's See Action,Pete Townshend,0.99
1,Music,Let's See Action,Pete Townshend,0.99
8,Music,Let's Spend The Night Together,Jagger/Richards,0.0
1,Music,Let's Spend The Night Together,Jagger/Richards,0.0
1,Music,Letterbomb,Green Day,0.99
8,Music,Letterbomb,Green Day,0.99
1,Music,Levada do Amor (Ailoviu),Luiz Wanderley/Paulo Levi,0.99
8,Music,Levada do Amor (Ailoviu),Luiz Wanderley/Paulo Levi,0.99
1,Music,Lick It Up,roger glover,0.99
8,Music,Lick It Up,roger glover,0.99
1,Music,Lickin',Chris Robinson/Rich Robinson,0.0
